chr	start	end	name	colour
chr10F	5224952	5225786	FUN_024265	'#ff0000'
chr10F	5229523	5230558	FUN_024266	'#ff0000'
chr10F	5234487	5234951	FUN_024267	'#ff0000'
chr10F	5302495	5303359	FUN_024268	'#ff0000'
chr10F	5330321	5330411	FUN_024269	'#ff0000'
chr10F	5332109	5339716	FUN_024270	'#ff0000'
chr10F	5339944	5340703	FUN_024271	'#ff0000'
chr10F	5340925	5341777	FUN_024272	'#ff0000'
chr10F	5381117	5381432	FUN_024273	'#ff0000'
chr10F	5393484	5396526	FUN_024274	'#ff0000'
chr10F	5416568	5416654	FUN_024275	'#ff0000'
chr10F	5440970	5441798	FUN_024276	'#ff0000'
chr10F	5443709	5443974	FUN_024277	'#ff0000'
chr10F	5451622	5453156	FUN_024278	'#ff0000'
chr10F	5463354	5464718	FUN_024279	'#ff0000'
chr10F	5489496	5490509	FUN_024280	'#ff0000'
chr10F	5509905	5511030	FUN_024281	'#ff0000'
chr10F	5511108	5512025	FUN_024282	'#ff0000'
chr10F	5513317	5514438	FUN_024283	'#ff0000'
chr10F	5522777	5524642	FUN_024284	'#ff0000'
chr10F	5524715	5527210	FUN_024285	'#ff0000'
chr10F	5541569	5542641	FUN_024286	'#ff0000'
chr10F	5544750	5545871	FUN_024287	'#ff0000'
chr10F	5548786	5550146	FUN_024288	'#ff0000'
chr10F	5550840	5551954	FUN_024289	'#ff0000'
chr10F	5553633	5557876	FUN_024290	'#ff0000'
chr10F	5558211	5561499	FUN_024291	'#ff0000'
chr10F	5561541	5568322	FUN_024292	'#ff0000'
chr10F	5573612	5575394	FUN_024293	'#ff0000'
chr10F	5583439	5585469	FUN_024294	'#ff0000'
chr10F	5609823	5612387	FUN_024295	'#ff0000'
chr10F	5613626	5615820	FUN_024296	'#ff0000'
chr10F	5616139	5618114	FUN_024297	'#ff0000'
chr10F	5620174	5621195	FUN_024298	'#ff0000'
chr10F	5622763	5625388	FUN_024299	'#ff0000'
chr10F	5638354	5639360	FUN_024300	'#ff0000'
chr10F	5649321	5652023	FUN_024301	'#ff0000'
chr10F	5666753	5667553	FUN_024302	'#ff0000'
chr10F	5669096	5669182	FUN_024303	'#ff0000'
chr10F	5669557	5672172	FUN_024304	'#ff0000'
chr10F	5687581	5688007	FUN_024305	'#ff0000'
chr10F	5688931	5690592	FUN_024306	'#ff0000'
chr10F	5703981	5704781	FUN_024307	'#ff0000'
chr10F	5706324	5706410	FUN_024308	'#ff0000'
chr10F	5706785	5709400	FUN_024309	'#ff0000'
chr10F	5724808	5725234	FUN_024310	'#ff0000'
chr10F	5726158	5727819	FUN_024311	'#ff0000'
chr10F	5728419	5729073	FUN_024312	'#ff0000'
chr10F	5744769	5745309	FUN_024313	'#ff0000'
chr10F	5748624	5748985	FUN_024314	'#ff0000'
chr10F	5749214	5749968	FUN_024315	'#ff0000'
chr10F	5750038	5750595	FUN_024316	'#ff0000'
chr10F	5755017	5755721	FUN_024317	'#ff0000'
chr10F	5756358	5757285	FUN_024318	'#ff0000'
chr10F	5761635	5763618	FUN_024319	'#ff0000'
chr10F	5765955	5768951	FUN_024320	'#ff0000'
chr10F	5776682	5777061	FUN_024321	'#ff0000'
chr10F	5784858	5786145	FUN_024322	'#ff0000'
chr10F	5787439	5788558	FUN_024323	'#ff0000'
chr10F	5789890	5791103	FUN_024324	'#ff0000'
chr10F	5793633	5794503	FUN_024325	'#ff0000'
chr10F	5794701	5795511	FUN_024326	'#ff0000'
chr10F	5796009	5798791	FUN_024327	'#ff0000'
chr10F	5798949	5804905	FUN_024328	'#ff0000'
chr10F	5806317	5806811	FUN_024329	'#ff0000'
chr10F	5810930	5812614	FUN_024330	'#ff0000'
chr10F	5816187	5816718	FUN_024331	'#ff0000'
chr10F	5820498	5822205	FUN_024332	'#ff0000'
chr10F	5822456	5823117	FUN_024333	'#ff0000'
chr10F	5831247	5833015	STRG.603^chr10F^+	'#ff0000'
chr10F	5832543	5832874	FUN_024334	'#ff0000'
chr10F	5833391	5834306	FUN_024335	'#ff0000'
chr10F	5842069	5848861	FUN_024336	'#ff0000'
chr10F	5849531	5849603	FUN_024337	'#ff0000'
chr10F	5953955	5955730	FUN_024338	'#ff0000'
chr10F	5980925	5982369	FUN_024339	'#ff0000'
chr10F	5993680	5994685	FUN_024340	'#ff0000'
chr10F	6001231	6004255	FUN_024341	'#ff0000'
chr10F	6004904	6008458	FUN_024342	'#ff0000'
chr10F	6015384	6018355	FUN_024343	'#ff0000'
chr10F	6023635	6024841	FUN_024344	'#ff0000'
chr10F	6025550	6027664	FUN_024345	'#ff0000'
chr10F	6028070	6028161	FUN_024346	'#ff0000'
chr10F	6043149	6047484	FUN_024347	'#ff0000'
chr10F	6050163	6050253	FUN_024348	'#ff0000'
chr10F	6064225	6066067	FUN_024349	'#ff0000'
chr10F	6066714	6069738	FUN_024350	'#ff0000'
chr10F	6078056	6080913	FUN_024351	'#ff0000'
chr10F	6081260	6081667	FUN_024352	'#ff0000'
chr10F	6090824	6096933	FUN_024353	'#ff0000'
chr10F	6097331	6098141	FUN_024354	'#ff0000'
chr10F	6098942	6099552	FUN_024355	'#ff0000'
chr10F	6101862	6103529	FUN_024356	'#ff0000'
chr10F	6106433	6109989	STRG.636^chr10F^-	'#ff0000'
chr10F	6139351	6140025	FUN_024358	'#ff0000'
chr10F	6140878	6143775	FUN_024359	'#ff0000'
chr10F	6151279	6152198	FUN_024360	'#ff0000'
chr10F	6159948	6162700	FUN_024361	'#ff0000'
chr10F	6163211	6164858	FUN_024362	'#ff0000'
chr10F	6167211	6167712	FUN_024363	'#ff0000'
chr10F	6168815	6170827	STRG.643^chr10F^-	'#ff0000'
chr10F	6174784	6176076	FUN_024364	'#ff0000'
chr10F	6202441	6202855	FUN_024365	'#ff0000'
chr10F	6203708	6204486	FUN_024366	'#ff0000'
chr10F	6210983	6212919	FUN_024367	'#ff0000'
chr10F	6217105	6218048	FUN_024368	'#ff0000'
chr10F	6218707	6220875	FUN_024369	'#ff0000'
chr10F	6220992	6221075	FUN_024370	'#ff0000'
chr10F	6221086	6221165	FUN_024371	'#ff0000'
chr10F	6226489	6229300	FUN_024372	'#ff0000'
chr10F	6230623	6231597	FUN_024373	'#ff0000'
chr10F	6233189	6233651	FUN_024374	'#ff0000'
chr10F	6239828	6243069	FUN_024375	'#ff0000'
chr10F	6246420	6247675	FUN_024376	'#ff0000'
chr10F	6247704	6248118	FUN_024377	'#ff0000'
chr10F	6249121	6250052	FUN_024378	'#ff0000'
chr10F	6250272	6251455	FUN_024379	'#ff0000'
chr10F	6252297	6253095	STRG.659^chr10F^+	'#ff0000'
chr10F	6254279	6254916	FUN_024381	'#ff0000'
chr10F	6258362	6258734	FUN_024382	'#ff0000'
chr10F	6258818	6259923	FUN_024383	'#ff0000'
chr10F	6286570	6286892	FUN_024384	'#ff0000'
chr10F	6295298	6295746	FUN_024385	'#ff0000'
chr10F	6300100	6300668	FUN_024386	'#ff0000'
chr10F	6300981	6302827	FUN_024387	'#ff0000'
chr10F	6307662	6309319	FUN_024388	'#ff0000'
chr10F	6318829	6322236	FUN_024389	'#ff0000'
chr10F	6345781	6347068	FUN_024390	'#ff0000'
chr10F	6375411	6375500	FUN_024391	'#ff0000'
chr10F	6375868	6375957	FUN_024392	'#ff0000'
chr10F	6405582	6408525	STRG.670^chr10F^+	'#ff0000'
chr10F	6416010	6416287	FUN_024394	'#ff0000'
chr10F	6441852	6442445	FUN_024395	'#ff0000'
chr10F	6443572	6443983	FUN_024396	'#ff0000'
chr10F	6453733	6456712	STRG.678^chr10F^-	'#ff0000'
chr10F	6455490	6456671	FUN_024398	'#ff0000'
chr10F	6466663	6466995	FUN_024399	'#ff0000'
chr10F	6467143	6467664	FUN_024400	'#ff0000'
chr10F	6469227	6470505	FUN_024401	'#ff0000'
chr10F	6474701	6476150	FUN_024402	'#ff0000'
chr10F	6476946	6479195	FUN_024403	'#ff0000'
chr10F	6500888	6507553	FUN_024404	'#ff0000'
chr10F	6539232	6539497	FUN_024405	'#ff0000'
chr10F	6557738	6559003	FUN_024406	'#ff0000'
chr10F	6561002	6565759	FUN_024407	'#ff0000'
chr10F	6610251	6612174	FUN_024408	'#ff0000'
chr10F	6617563	6620253	FUN_024409	'#ff0000'
chr10F	6626224	6627017	FUN_024410	'#ff0000'
chr10F	6638983	6644592	FUN_024411	'#ff0000'
chr10F	6654749	6655025	FUN_024412	'#ff0000'
chr10F	6663750	6664925	FUN_024413	'#ff0000'
chr10F	6665363	6666722	FUN_024414	'#ff0000'
chr10F	6669021	6670035	FUN_024415	'#ff0000'
chr10F	6676718	6677541	FUN_024416	'#ff0000'
chr10F	6677992	6678754	FUN_024417	'#ff0000'
chr10F	6679369	6679810	FUN_024418	'#ff0000'
chr10F	6706860	6707779	FUN_024419	'#ff0000'
chr10F	6714328	6717964	FUN_024420	'#ff0000'
chr10F	6721325	6722211	FUN_024421	'#ff0000'
chr10F	6726531	6726844	FUN_024422	'#ff0000'
chr10F	6727227	6729180	FUN_024423	'#ff0000'
chr10F	6730429	6730775	FUN_024424	'#ff0000'
chr10F	6731256	6731634	FUN_024425	'#ff0000'
chr10F	6752337	6758287	FUN_024426	'#ff0000'
chr10F	6763019	6764024	FUN_024427	'#ff0000'
chr10F	6770116	6777682	FUN_024428	'#ff0000'
chr10F	6781866	6782463	FUN_024429	'#ff0000'
chr10F	6802162	6806031	FUN_024430	'#ff0000'
chr10F	6811352	6813434	FUN_024431	'#ff0000'
chr10F	6814589	6815885	STRG.729^chr10F^+	'#ff0000'
chr10F	6836153	6837650	FUN_024432	'#ff0000'
chr10F	6841848	6842820	FUN_024433	'#ff0000'
chr10F	6842869	6844065	FUN_024434	'#ff0000'
chr10F	6851528	6852339	FUN_024435	'#ff0000'
chr10F	6852625	6853363	FUN_024436	'#ff0000'
chr10F	6854148	6854854	FUN_024437	'#ff0000'
chr10F	6855124	6856488	FUN_024438	'#ff0000'
chr10F	6859770	6860933	STRG.740^chr10F^+	'#ff0000'
chr10F	6861644	6861925	FUN_024439	'#ff0000'
chr10F	6869291	6870692	FUN_024440	'#ff0000'
chr10F	6871724	6871813	FUN_024441	'#ff0000'
chr10F	6883703	6891515	FUN_024442	'#ff0000'
chr10F	6900086	6902638	FUN_024443	'#ff0000'
chr10F	6902682	6904222	FUN_024444	'#ff0000'
chr10F	6905013	6915037	FUN_024445	'#ff0000'
chr10F	6920703	6921715	STRG.754^chr10F^-	'#ff0000'
chr10F	6921864	6923599	FUN_024447	'#ff0000'
chr10F	6928390	6934884	FUN_024448	'#ff0000'
chr10F	6935024	6941660	FUN_024449	'#ff0000'
chr10F	6953454	6953532	FUN_024450	'#ff0000'
chr10F	6953884	6957703	FUN_024451	'#ff0000'
chr10F	6977782	6979071	FUN_024452	'#ff0000'
chr10F	6989131	6990213	FUN_024453	'#ff0000'
chr10F	6991067	6991460	FUN_024454	'#ff0000'
chr10F	6995199	6995482	FUN_024455	'#ff0000'
chr10F	7012118	7014090	FUN_024456	'#ff0000'
chr10F	7015948	7019138	FUN_024457	'#ff0000'
chr10F	7026225	7027449	FUN_024458	'#ff0000'
chr10F	7028301	7029012	FUN_024459	'#ff0000'
chr10F	7036657	7036910	FUN_024460	'#ff0000'
chr10F	7039383	7058958	FUN_024461	'#ff0000'
chr10F	7059576	7061581	FUN_024462	'#ff0000'
chr10F	7061283	7063395	STRG.777^chr10F^+	'#ff0000'
chr10F	7069264	7070323	FUN_024464	'#ff0000'
chr10F	7070749	7071316	FUN_024465	'#ff0000'
chr10F	7076611	7077510	FUN_024466	'#ff0000'
chr10F	7091291	7092602	FUN_024467	'#ff0000'
chr10F	7093924	7094838	FUN_024468	'#ff0000'
chr10F	7096525	7100273	FUN_024469	'#ff0000'
chr10F	7118378	7119605	FUN_024470	'#ff0000'
chr10F	7153350	7153641	FUN_024471	'#ff0000'
chr10F	7153837	7154142	FUN_024472	'#ff0000'
chr10F	7171873	7176951	FUN_024473	'#ff0000'
chr10F	7181452	7183028	FUN_024474	'#ff0000'
chr10F	7200536	7200637	FUN_024475	'#ff0000'
chr10F	7200909	7202650	FUN_024476	'#ff0000'
chr10F	7208513	7210150	FUN_024477	'#ff0000'
chr10F	7211810	7212777	FUN_024478	'#ff0000'
chr10F	7212991	7214354	FUN_024479	'#ff0000'
chr10F	7214575	7215093	FUN_024480	'#ff0000'
chr10F	7222645	7224977	FUN_024481	'#ff0000'
chr10F	7229103	7230577	FUN_024482	'#ff0000'
chr10F	7236910	7237569	FUN_024483	'#ff0000'
chr10F	7237775	7239925	FUN_024484	'#ff0000'
chr10F	7240548	7243410	FUN_024485	'#ff0000'
chr10F	7243461	7244193	FUN_024486	'#ff0000'
chr10F	7244301	7245267	FUN_024487	'#ff0000'
chr10F	7257269	7259142	FUN_024488	'#ff0000'
chr10F	7262602	7262917	FUN_024489	'#ff0000'
chr10F	7263130	7264704	FUN_024490	'#ff0000'
chr10F	7267177	7268236	FUN_024491	'#ff0000'
chr10F	7274517	7275260	FUN_024492	'#ff0000'
chr10F	7276366	7279037	FUN_024493	'#ff0000'
chr10F	7281843	7285378	FUN_024494	'#ff0000'
chr10F	7286084	7286360	FUN_024495	'#ff0000'
chr10F	7286442	7289253	FUN_024496	'#ff0000'
chr10F	7290598	7291204	FUN_024497	'#ff0000'
chr10F	7292844	7294105	FUN_024498	'#ff0000'
chr10F	7300164	7300713	FUN_024499	'#ff0000'
chr10F	7313184	7315025	FUN_024500	'#ff0000'
chr10F	7319141	7320350	STRG.821^chr10F^-	'#ff0000'
chr10F	7322780	7325075	FUN_024502	'#ff0000'
chr10F	7328331	7328704	FUN_024503	'#ff0000'
chr10F	7353107	7355395	FUN_024504	'#ff0000'
chr10F	7356256	7358035	FUN_024505	'#ff0000'
chr10F	7358584	7360287	FUN_024506	'#ff0000'
chr10F	7366262	7367424	FUN_024507	'#ff0000'
chr10F	7369779	7371893	FUN_024508	'#ff0000'
chr10F	7372044	7374021	FUN_024509	'#ff0000'
chr10F	7384847	7385403	FUN_024510	'#ff0000'
chr10F	7385527	7388310	FUN_024511	'#ff0000'
chr10F	7392090	7393638	FUN_024512	'#ff0000'
chr10F	7394134	7394608	FUN_024513	'#ff0000'
chr10F	7399411	7399650	FUN_024514	'#ff0000'
chr10F	7399933	7401209	FUN_024515	'#ff0000'
chr10F	7406382	7406713	FUN_024516	'#ff0000'
chr10F	7406829	7410840	FUN_024517	'#ff0000'
chr10F	7423828	7424772	FUN_024518	'#ff0000'
chr10F	7425466	7426363	FUN_024519	'#ff0000'
chr10F	7426727	7428988	FUN_024520	'#ff0000'
chr10F	7440742	7441382	FUN_024521	'#ff0000'
chr10F	7450134	7451011	FUN_024522	'#ff0000'
chr10F	7451504	7451830	FUN_024523	'#ff0000'
chr10F	7461360	7463809	FUN_024524	'#ff0000'
chr10F	7465544	7466118	FUN_024525	'#ff0000'
chr10F	7467201	7468402	FUN_024526	'#ff0000'
chr10F	7477339	7478921	FUN_024527	'#ff0000'
chr10F	7486531	7489745	FUN_024528	'#ff0000'
chr10F	7489865	7490180	FUN_024529	'#ff0000'
chr10F	7503155	7508006	STRG.848^chr10F^+	'#ff0000'
chr10F	7510898	7512538	FUN_024531	'#ff0000'
chr10F	7517219	7519478	FUN_024532	'#ff0000'
chr10F	7523718	7527417	FUN_024533	'#ff0000'
chr10F	7529466	7530087	FUN_024534	'#ff0000'
chr10F	7537305	7538413	FUN_024535	'#ff0000'
chr10F	7539916	7541460	FUN_024536	'#ff0000'
chr10F	7541807	7542572	FUN_024537	'#ff0000'
chr10F	7550247	7550336	FUN_024538	'#ff0000'
chr10F	7554773	7555330	FUN_024539	'#ff0000'
chr10F	7555807	7556330	FUN_024540	'#ff0000'
chr10F	7556592	7557287	FUN_024541	'#ff0000'
chr10F	7566553	7566766	FUN_024542	'#ff0000'
chr10F	7566980	7567070	FUN_024543	'#ff0000'
chr10F	7577568	7578778	FUN_024544	'#ff0000'
chr10F	7579735	7580370	FUN_024545	'#ff0000'
chr10F	7600164	7600849	FUN_024546	'#ff0000'
chr10F	7601778	7603161	FUN_024547	'#ff0000'
chr10F	7603325	7604561	FUN_024548	'#ff0000'
chr10F	7605466	7608451	FUN_024549	'#ff0000'
chr10F	7608612	7608895	FUN_024550	'#ff0000'
chr10F	7608771	7610864	STRG.878^chr10F^+	'#ff0000'
chr10F	7646572	7647730	FUN_024552	'#ff0000'
chr10F	7653491	7654054	FUN_024553	'#ff0000'
chr10F	7658886	7662234	FUN_024554	'#ff0000'
chr10F	7663210	7663698	FUN_024555	'#ff0000'
chr10F	7670111	7672171	FUN_024556	'#ff0000'
chr10F	7681340	7681734	FUN_024557	'#ff0000'
chr10F	7681772	7683024	FUN_024558	'#ff0000'
chr10F	7689368	7690542	FUN_024559	'#ff0000'
chr10F	7700443	7700742	FUN_024560	'#ff0000'
chr10F	7704561	7706643	FUN_024561	'#ff0000'
chr10F	7711211	7712404	FUN_024562	'#ff0000'
chr10F	7719650	7723993	FUN_024563	'#ff0000'
chr10F	7731779	7732185	FUN_024564	'#ff0000'
chr10F	7733612	7734125	FUN_024565	'#ff0000'
chr10F	7734236	7735905	FUN_024566	'#ff0000'
chr10F	7737278	7737923	FUN_024567	'#ff0000'
chr10F	7759686	7759992	FUN_024568	'#ff0000'
chr10F	7761021	7766604	FUN_024569	'#ff0000'
chr10F	7772861	7777366	STRG.903^chr10F^+	'#ff0000'
chr10F	7778129	7781572	FUN_024571	'#ff0000'
chr10F	7785431	7787971	FUN_024572	'#ff0000'
chr10F	7788515	7788829	FUN_024573	'#ff0000'
chr10F	7792440	7793211	FUN_024574	'#ff0000'
chr10F	7793445	7793842	FUN_024575	'#ff0000'
chr10F	7799937	7805073	FUN_024576	'#ff0000'
chr10F	7834623	7834958	FUN_024577	'#ff0000'
chr10F	7835841	7839534	FUN_024578	'#ff0000'
chr10F	7857570	7857978	FUN_024579	'#ff0000'
chr10F	7863985	7867062	FUN_024580	'#ff0000'
chr10F	7869957	7872310	FUN_024581	'#ff0000'
chr10F	7905936	7906538	FUN_024582	'#ff0000'
chr10F	7907235	7908227	FUN_024583	'#ff0000'
chr10F	7909870	7911338	FUN_024584	'#ff0000'
chr10F	7911798	7912032	FUN_024585	'#ff0000'
chr10F	7915272	7915750	FUN_024586	'#ff0000'
chr10F	7927072	7929667	FUN_024587	'#ff0000'
chr10F	7939973	7942467	FUN_024588	'#ff0000'
chr10F	7968147	7970892	FUN_024589	'#ff0000'
chr10F	7974948	7976462	FUN_024590	'#ff0000'
chr10F	7984449	7987371	FUN_024591	'#ff0000'
chr10F	7987973	7990792	FUN_024592	'#ff0000'
chr10F	8002970	8004002	FUN_024593	'#ff0000'
chr10F	8008654	8009250	FUN_024594	'#ff0000'
chr10F	8009461	8011176	FUN_024595	'#ff0000'
chr10F	8014000	8015250	FUN_024596	'#ff0000'
chr10F	8020128	8022818	FUN_024597	'#ff0000'
chr10F	8032704	8034078	FUN_024598	'#ff0000'
chr10F	8038393	8040559	STRG.945^chr10F^+	'#ff0000'
chr10F	8055403	8058775	FUN_024600	'#ff0000'
chr10F	8071071	8073485	FUN_024601	'#ff0000'
chr10F	8075083	8077381	FUN_024602	'#ff0000'
chr10F	8077624	8080130	FUN_024603	'#ff0000'
chr10F	8084036	8085499	FUN_024604	'#ff0000'
chr10F	8094963	8097187	FUN_024605	'#ff0000'
chr10F	8100005	8101185	FUN_024606	'#ff0000'
chr10F	8105144	8105563	FUN_024607	'#ff0000'
chr10F	8105703	8106969	FUN_024608	'#ff0000'
chr10F	8107617	8109489	STRG.957^chr10F^+	'#ff0000'
chr10F	8113816	8115338	FUN_024610	'#ff0000'
chr10F	8115749	8116702	FUN_024611	'#ff0000'
chr10F	8118643	8120606	FUN_024612	'#ff0000'
chr10F	8120781	8121852	FUN_024613	'#ff0000'
chr10F	8126035	8126651	FUN_024614	'#ff0000'
chr10F	8130696	8131288	FUN_024615	'#ff0000'
chr10F	8134110	8136022	FUN_024616	'#ff0000'
chr10F	8139139	8140221	FUN_024617	'#ff0000'
chr10F	8159620	8160944	FUN_024618	'#ff0000'
chr10F	8160599	8164176	STRG.966^chr10F^-	'#ff0000'
chr10F	8166226	8167205	FUN_024620	'#ff0000'
chr10F	8167681	8169714	FUN_024621	'#ff0000'
chr10F	8174057	8174619	FUN_024622	'#ff0000'
chr10F	8176088	8176563	FUN_024623	'#ff0000'
chr10F	8185923	8190742	FUN_024624	'#ff0000'
chr10F	8191785	8193050	FUN_024625	'#ff0000'
chr10F	8200581	8200834	FUN_024626	'#ff0000'
chr10F	8201732	8203133	FUN_024627	'#ff0000'
chr10F	8206081	8207359	FUN_024628	'#ff0000'
chr10F	8210685	8210997	FUN_024629	'#ff0000'
chr10F	8214343	8215744	FUN_024630	'#ff0000'
chr10F	8216011	8217715	FUN_024631	'#ff0000'
chr10F	8218085	8220153	FUN_024632	'#ff0000'
chr10F	8225240	8226740	FUN_024633	'#ff0000'
chr10F	8227214	8227591	FUN_024634	'#ff0000'
chr10F	8227965	8228242	FUN_024635	'#ff0000'
chr10F	8228437	8229091	FUN_024636	'#ff0000'
chr10F	8229341	8230953	FUN_024637	'#ff0000'
chr10F	8231107	8231419	FUN_024638	'#ff0000'
chr10F	8232135	8234975	FUN_024639	'#ff0000'
chr10F	8236600	8237139	FUN_024640	'#ff0000'
chr10F	8237636	8238480	FUN_024641	'#ff0000'
chr10F	8239294	8242172	FUN_024642	'#ff0000'
chr10F	8255699	8256873	FUN_024643	'#ff0000'
chr10F	8258458	8259240	FUN_024644	'#ff0000'
chr10F	8270069	8271972	FUN_024645	'#ff0000'
chr10F	8272042	8275532	FUN_024646	'#ff0000'
chr10F	8276057	8276621	FUN_024647	'#ff0000'
chr10F	8283473	8285080	FUN_024648	'#ff0000'
chr10F	8289615	8293793	FUN_024649	'#ff0000'
chr10F	8299787	8300372	FUN_024650	'#ff0000'
chr10F	8300559	8302427	FUN_024651	'#ff0000'
chr10F	8322148	8326512	FUN_024652	'#ff0000'
chr10F	8326749	8328261	FUN_024653	'#ff0000'
chr10F	8328491	8329575	FUN_024654	'#ff0000'
chr10F	8332484	8333234	FUN_024655	'#ff0000'
chr10F	8339755	8341136	FUN_024656	'#ff0000'
chr10F	8371554	8371850	FUN_024657	'#ff0000'
chr10F	8383572	8385808	FUN_024658	'#ff0000'
chr10F	8392775	8393949	FUN_024659	'#ff0000'
chr10F	8408666	8409558	FUN_024660	'#ff0000'
chr10F	8411188	8411847	FUN_024661	'#ff0000'
chr10F	8412123	8412563	FUN_024662	'#ff0000'
chr10F	8413439	8416573	FUN_024663	'#ff0000'
chr10F	8419695	8420427	FUN_024664	'#ff0000'
chr10F	8451353	8455398	FUN_024665	'#ff0000'
chr10F	8456234	8456750	FUN_024666	'#ff0000'
chr10F	8479113	8480000	FUN_024667	'#ff0000'
chr10F	8487531	8489729	FUN_024668	'#ff0000'
chr10F	8499846	8501702	FUN_024669	'#ff0000'
chr10F	8510875	8514753	FUN_024670	'#ff0000'
chr10F	8516761	8518998	FUN_024671	'#ff0000'
chr10F	8546676	8546765	FUN_024672	'#ff0000'
chr10F	8590236	8592106	FUN_024673	'#ff0000'
chr10F	8594539	8599870	FUN_024674	'#ff0000'
chr10F	8600102	8602642	FUN_024675	'#ff0000'
chr10F	8602679	8603775	FUN_024676	'#ff0000'
chr10F	8608424	8610585	FUN_024677	'#ff0000'
chr10F	8637139	8638969	FUN_024678	'#ff0000'
chr10F	8639410	8639912	FUN_024679	'#ff0000'
chr10F	8666688	8667284	FUN_024680	'#ff0000'
chr10F	8678655	8679829	FUN_024681	'#ff0000'
chr10F	8693291	8693963	FUN_024682	'#ff0000'
chr10F	8698590	8699880	STRG.1062^chr10F^-	'#ff0000'
chr10F	8702884	8703281	FUN_024684	'#ff0000'
chr10F	8703720	8705854	FUN_024685	'#ff0000'
chr10F	8711325	8713042	FUN_024686	'#ff0000'
chr10F	8716265	8717088	FUN_024687	'#ff0000'
chr10F	8717834	8718532	FUN_024688	'#ff0000'
chr10F	8720537	8724282	FUN_024689	'#ff0000'
chr10F	8726374	8729105	FUN_024690	'#ff0000'
chr10F	8737637	8737976	FUN_024691	'#ff0000'
chr10F	8756255	8758275	FUN_024692	'#ff0000'
chr10F	8759382	8760387	FUN_024693	'#ff0000'
chr10F	8765729	8766563	FUN_024694	'#ff0000'
chr10F	8780050	8782087	FUN_024695	'#ff0000'
chr10F	8782389	8784175	FUN_024696	'#ff0000'
chr10F	8790836	8791274	FUN_024697	'#ff0000'
chr10F	8791577	8792797	FUN_024698	'#ff0000'
chr10F	8794147	8794819	FUN_024699	'#ff0000'
chr10F	8795645	8796885	FUN_024700	'#ff0000'
chr10F	8800538	8801637	FUN_024701	'#ff0000'
chr10F	8804199	8806638	FUN_024702	'#ff0000'
chr10F	8819492	8820666	FUN_024703	'#ff0000'
chr10F	8832975	8833781	FUN_024704	'#ff0000'
chr10F	8834429	8835724	FUN_024705	'#ff0000'
chr10F	8846794	8847318	FUN_024706	'#ff0000'
chr10F	8849412	8850234	FUN_024707	'#ff0000'
chr10F	8850518	8851032	FUN_024708	'#ff0000'
chr10F	8891024	8891708	FUN_024709	'#ff0000'
chr10F	8892714	8897068	FUN_024710	'#ff0000'
chr10F	8902204	8903733	FUN_024711	'#ff0000'
chr10F	8910324	8911482	FUN_024712	'#ff0000'
chr10F	8925840	8926791	FUN_024713	'#ff0000'
chr10F	8995198	8996092	FUN_024714	'#ff0000'
chr10F	9043157	9044614	FUN_024715	'#ff0000'
chr10F	9046851	9051016	FUN_024716	'#ff0000'
chr10F	9058582	9060038	FUN_024717	'#ff0000'
chr10F	9064456	9066870	FUN_024718	'#ff0000'
chr10F	9070685	9071345	FUN_024719	'#ff0000'
chr10F	9081667	9082721	FUN_024720	'#ff0000'
chr10F	9087832	9088395	FUN_024721	'#ff0000'
chr10F	9093293	9094196	FUN_024722	'#ff0000'
chr10F	9111485	9114075	FUN_024723	'#ff0000'
chr10F	9118207	9119706	FUN_024724	'#ff0000'
chr10F	9134971	9137581	FUN_024725	'#ff0000'
chr10F	9139896	9141643	FUN_024726	'#ff0000'
chr10F	9163682	9164077	FUN_024727	'#ff0000'
chr10F	9190026	9190653	FUN_024728	'#ff0000'
chr10F	9222423	9226183	FUN_024729	'#ff0000'
chr10F	9226502	9228435	FUN_024730	'#ff0000'
chr10F	9228893	9232885	FUN_024731	'#ff0000'
chr10F	9268296	9271098	FUN_024732	'#ff0000'
chr10F	9309319	9309408	FUN_024733	'#ff0000'
chr10F	9311559	9312732	FUN_024734	'#ff0000'
chr10F	9334012	9335524	FUN_024735	'#ff0000'
chr10F	9336908	9337761	FUN_024736	'#ff0000'
chr10F	9343822	9344368	FUN_024737	'#ff0000'
chr10F	9354272	9354785	FUN_024738	'#ff0000'
chr10F	9354827	9355307	FUN_024739	'#ff0000'
chr10F	9358394	9362927	FUN_024740	'#ff0000'
chr10F	9363762	9364414	FUN_024741	'#ff0000'
chr10F	9367891	9368917	FUN_024742	'#ff0000'
chr10F	9373191	9374993	FUN_024743	'#ff0000'
chr10F	9375509	9377752	FUN_024744	'#ff0000'
chr10F	9382771	9383310	FUN_024745	'#ff0000'
chr10F	9384043	9384569	FUN_024746	'#ff0000'
chr10F	9400184	9402700	FUN_024747	'#ff0000'
chr10F	9405322	9405904	FUN_024748	'#ff0000'
chr10F	9411305	9412274	FUN_024749	'#ff0000'
chr10F	9412257	9414874	STRG.1150^chr10F^-	'#ff0000'
chr10F	9412365	9413024	FUN_024750	'#ff0000'
chr10F	9414955	9417568	FUN_024752	'#ff0000'
chr10F	9418034	9418846	FUN_024753	'#ff0000'
chr10F	9419282	9419757	FUN_024754	'#ff0000'
chr10F	9420281	9420944	FUN_024755	'#ff0000'
